MONTH,DAY,YEAR,TMAX,TMIN,RAIN,SNOW
10,2,1893,62,47,1.016,0
10,3,1893,75,38,0,0
10,4,1893,77,46,0,0
10,5,1893,76,51,0,0
10,6,1893,68,46,0.508,0
10,7,1893,81,49,0,0
10,8,1893,88,53,0,0
10,9,1893,89,58,0,0
10,10,1893,84,64,0,0
10,11,1893,83,53,0,0
10,12,1893,54,40,1.27,0
10,13,1893,66,43,0,0
10,14,1893,58,39,0,0
10,15,1893,67,32,0,0
10,16,1893,75,43,0,0
10,17,1893,72,44,0,0
10,18,1893,76,47,0,0
10,19,1893,69,48,0,0
10,20,1893,76,39.53,0,0
10,21,1893,77,46,0,0
10,22,1893,83,49,0,0
10,23,1893,83,59,0,0
10,24,1893,60,36,0,0
10,25,1893,64,35,0,0
10,26,1893,55,39,0,0
10,27,1893,66,34,0,0
10,28,1893,48,27,0,0
10,29,1893,48,32,0,0
10,30,1893,69,30,0,0
10,31,1893,76,50,0,0
11,1,1893,78,51,0,0
11,2,1893,59.78,34,0,0
11,3,1893,45,27,0,0
11,4,1893,64,21,0,0
11,5,1893,75,35,0,0
11,6,1893,72,38,0,0
11,7,1893,66,43,0,0
11,8,1893,68,36,0,0
11,9,1893,67,33,0,0
11,10,1893,67,38,0,0
11,11,1893,58,37,0,0
11,12,1893,42,32,5.334,1
11,13,1893,51,26,0,0
11,14,1893,43,22,0,0
11,15,1893,46,18,0,0
11,16,1893,68,36,0,0
11,17,1893,51.26,23,0,0
11,18,1893,35,15,0,0
11,19,1893,55,24,0,0
11,20,1893,56,28,0,0
11,21,1893,54,36,14.478,0
11,22,1893,34,23,0,0
11,23,1893,26,13,0,0
11,24,1893,33,11,0,0
11,25,1893,45,20,0,0
11,26,1893,37,33,4.318,0
11,27,1893,43,34,0,0
11,28,1893,68,24,0,0.5
11,29,1893,37,27,0,0
11,30,1893,39,15,0,0
12,1,1893,21,1,0,0
12,2,1893,22,14,7.62,3.5
12,3,1893,16,2,0,0
12,4,1893,38,6,0,0
12,5,1893,43,26,0,0
12,6,1893,38,20,0,0
12,7,1893,41,16,0,0
12,8,1893,50,25,0,0
12,9,1893,36,25,0,0
12,10,1893,54,16,0,0.5
12,11,1893,55,25,0,0
12,12,1893,21,10,0,0
12,13,1893,28,10,0,0
12,14,1893,57,27,0,0
12,15,1893,63,24,0,2.5
12,16,1893,45,13,0,0
12,17,1893,39,17,0,0
12,18,1893,51,31,0,0
12,19,1893,38,29,0,0
12,20,1893,49,15,0,0
12,21,1893,63,35,0,0
12,22,1893,65,43,0,0
12,23,1893,66,42,0,0
12,24,1893,66,45,0.508,0
12,25,1893,52.9,21,0,0
12,26,1893,47,18,0,0
12,27,1893,48,32,0,0
12,28,1893,51,33,0,0
12,29,1893,46,20,0,0
12,30,1893,33,18,0,0
12,31,1893,54,23,0,0
1,1,1894,58,31,0,0
1,2,1894,52,33,0,0
1,3,1894,31,23,0,0
1,4,1894,34,18,0,0
1,5,1894,26,14,0,0
1,6,1894,25,2,0,0
1,7,1894,38,4,0,0
1,8,1894,45,13,0,0
1,9,1894,23,9,0,0
1,10,1894,48,12,0,0
1,11,1894,38,22,0,0
1,12,1894,52,18,0,0
1,13,1894,55,28,0,0
1,14,1894,49,37,0,0
1,15,1894,48,35,0,0
1,16,1894,69,27,0,0
1,17,1894,60,36,0,0
1,18,1894,47,21,0,0
1,19,1894,34,27,17.78,0
1,20,1894,40,32,5.334,0
1,21,1894,44,26,0,0
1,22,1894,16,4,0,0.5
1,23,1894,13,-9,1.27,2
1,24,1894,0,-17,0,0
1,25,1894,7,-8,1.27,0
1,26,1894,30,-1,0,0
1,27,1894,33,12,0,0.25
1,28,1894,40,14,0.254,0
1,29,1894,35,7,0,0
1,30,1894,49,25,0,0
1,31,1894,21,17,0,0
2,1,1894,35,17,0,0
2,2,1894,42,18,0,0
2,3,1894,26,20,0,0
2,4,1894,44,12,0,0
2,5,1894,57,23,0,0
2,6,1894,50,28,0,0
2,7,1894,66,34,0,0
2,8,1894,50,31,0,0
2,9,1894,35,25,8.128,1.99
2,10,1894,17,11,0,0
2,11,1894,11,7,5.08,8
2,12,1894,21,7,11.176,0
2,13,1894,23,13,0,0
2,14,1894,25,13,0,0
2,15,1894,24,0,0,0
2,16,1894,43,9,0,0
2,17,1894,40,34,0,0
2,18,1894,47,23,0,0
2,19,1894,15,5,0,0
2,20,1894,14,6,0,0
2,21,1894,20,4,0,0
2,22,1894,28,12,0,0
2,23,1894,28,8,0,0
2,24,1894,37,5,0,0
2,25,1894,47,9,0,0
2,26,1894,53,27,0,0
2,27,1894,59,33,0,0
2,28,1894,49,31,0,0
3,1,1894,67,33,0,0
3,2,1894,69,33,0,0
3,3,1894,68,38,0,0
3,4,1894,64,54,10.16,0
3,5,1894,55,35,10.16,0
3,6,1894,54,24,9.906,0
3,7,1894,48,36,0,0
3,8,1894,57,27,0,0
3,9,1894,72,36,0,0
3,10,1894,72,44,0,0
3,11,1894,60,32,0,0
3,12,1894,74,40,0,0
3,13,1894,64,44,0,0
3,14,1894,64,36,0,0
3,15,1894,62,38,0,0
3,16,1894,78,36,0,0
3,17,1894,83,55,0,0
3,18,1894,59,47,14.732,0
3,19,1894,55,47,0,0
3,20,1894,65,53,0.254,0
3,21,1894,75,51,0,0
3,22,1894,47,23,0,0
3,23,1894,58,24,0,0
3,24,1894,33,25,0,0
3,25,1894,24,10,0,0
3,26,1894,32,8,0,0
3,27,1894,45,16,0,0
3,28,1894,38,22,0,0
3,29,1894,47,15,0,0
3,30,1894,66,33,0,0
3,31,1894,63,41,0,0
4,1,1894,61,39,0,0
4,2,1894,81,41,0,0
4,3,1894,64,44,0,0
4,4,1894,61,37,0,0
4,5,1894,65,30,0,0
4,6,1894,76,40,0.508,0
4,7,1894,76,47,0,0
4,8,1894,52,45,6.35,0
4,9,1894,47,37,25.908,0
4,10,1894,61,33,0,0
4,11,1894,61,30,0,0
4,12,1894,67,36,0,0
4,13,1894,74,44,0,0
4,14,1894,65,50,5.842,0
4,15,1894,77,51,0,0
4,16,1894,84,50,0,0
4,17,1894,80,60,0.254,0
4,18,1894,75,49,0,0
4,19,1894,64,43,0,0
4,20,1894,48,38,1.778,0
4,21,1894,54,36,0,0
4,22,1894,68,33,0,0
4,23,1894,74,41,0,0
4,24,1894,73,47,0,0
4,25,1894,76,49,0,0
4,26,1894,88,52,7.62,0
4,27,1894,79,55,4.318,0
4,28,1894,88,60,0,0
4,29,1894,78,64,8.636,0
4,30,1894,76,60,0.508,0
5,1,1894,72,51,9.144,0
5,2,1894,82,49,0,0
5,3,1894,71,51,0.508,0
5,4,1894,64,52,2.54,0
5,5,1894,79,56,6.35,0
5,6,1894,82,58,0,0
5,7,1894,79,54,0,0
5,8,1894,80,48,0,0
5,9,1894,76,58,0,0
5,10,1894,64,52,13.716,0
5,11,1894,74,42,0,0
5,12,1894,83,52,0,0
5,13,1894,85,60,0,0
5,14,1894,88,65,0,0
5,15,1894,88,67,0,0
5,16,1894,90,68,0,0
5,17,1894,77,62,0,0
5,18,1894,64,45,0,0
5,19,1894,67,36,0,0
5,20,1894,72,38,0,0
5,21,1894,74,40,0,0
5,22,1894,62,49,0,0
5,23,1894,73,50,0,0
5,24,1894,76,50,2.032,0
5,25,1894,81,52,0,0
5,26,1894,87,52,0,0
5,27,1894,76,59,0,0
5,28,1894,81,48,0,0
5,29,1894,83,53,8.382,0
5,30,1894,81,59,0,0
5,31,1894,78,45,0,0
6,1,1894,87,50,0,0
6,2,1894,89,55,0,0
6,3,1894,91,59,0.762,0
6,4,1894,89,57,0,0
6,5,1894,77,55,3.302,0
6,6,1894,78,46,0,0
6,7,1894,84,50,0,0
6,8,1894,86,54,0,0
6,9,1894,85,61,21.082,0
6,10,1894,87,60,14.732,0
6,11,1894,86,63,7.112,0
6,12,1894,87,65,0,0
6,13,1894,88,65,0,0
6,14,1894,91,63,0,0
6,15,1894,90,65,0,0
6,16,1894,81,64,19.558,0
6,17,1894,80,64,0,0
6,18,1894,76,61,25.4,0
6,19,1894,82,62,0,0
6,20,1894,88,70,0,0
6,21,1894,84,67,0,0
6,22,1894,88,63,0,0
6,23,1894,89,66,0,0
6,24,1894,83,61,43.434,0
6,25,1894,87,63,47.752,0
6,26,1894,90,65,0,0
6,27,1894,91,73,0,0
6,28,1894,93,67,0,0
6,29,1894,93,63,0,0
6,30,1894,95,73,0,0
7,1,1894,95,72,0,0
7,2,1894,93,69,0,0
7,3,1894,87,64,0,0
7,4,1894,83,62,14.478,0
7,5,1894,87,59,0,0
7,6,1894,84,63,0,0
7,7,1894,84,60,0,0
7,8,1894,87,60,0,0
7,9,1894,87,58,0,0
7,10,1894,88,58,0,0
7,11,1894,89,61,0,0
7,12,1894,94,63,0,0
7,13,1894,88,63,0,0
7,14,1894,78,60,3.556,0
7,15,1894,83,61,4.318,0
7,16,1894,89,59,0,0
7,17,1894,90,61,0,0
7,18,1894,93,61,0,0
7,19,1894,97,66,0,0
7,20,1894,85,65,19.304,0
7,21,1894,87,61,0,0
7,22,1894,92,56,0,0
7,23,1894,93,61,0.254,0
7,24,1894,102,65,0,0
7,25,1894,98,67,0,0
7,26,1894,99,73,0,0
7,27,1894,95,67,0,0
7,28,1894,92,71,4.064,0
7,29,1894,85,60,27.686,0
7,30,1894,92,66,0,0
7,31,1894,90,69,0,0
8,1,1894,94,63,0,0
8,2,1894,87,63,0,0
8,3,1894,79,53,0,0
8,4,1894,85,50,0,0
8,5,1894,84,50,0,0
8,6,1894,90,54,0,0
8,7,1894,93,60,0,0
8,8,1894,95,65,0,0
8,9,1894,97,70,0,0
8,10,1894,100,73,0,0
8,11,1894,103,73,0,0
8,12,1894,103,70,0,0
8,13,1894,102,72,0,0
8,14,1894,94,76,0,0
8,15,1894,90,62,0,0
8,16,1894,100,65,0,0
8,17,1894,98,66,0,0
8,18,1894,97,65,0,0
8,19,1894,97,64,0,0
8,20,1894,92.25,69.15,0,0
8,21,1894,87.75,63.64,2.794,0
8,22,1894,96,60,0,0
8,23,1894,96,65,0,0
8,24,1894,87,64,0,0
8,25,1894,92,62,1.016,0
8,26,1894,89,63,0.762,0
8,27,1894,91,57,0,0
8,28,1894,94,57,0,0
8,29,1894,99,63,0,0
8,30,1894,98,64,0,0
8,31,1894,97,65,0,0
9,1,1894,87,65,4.572,0
9,2,1894,88,67,4.572,0
9,3,1894,95,62,58.42,0
9,4,1894,90,64,19.812,0
9,5,1894,89,63,0,0
9,6,1894,90,65,17.272,0
9,7,1894,93,66,0,0
9,8,1894,82,70,0,0
9,9,1894,88,68,2.032,0
9,10,1894,70,56,0,0
9,11,1894,76,44,0,0
9,12,1894,73,47,0,0
9,13,1894,82,54,0,0
9,14,1894,85,57,3.556,0
9,15,1894,85,49,13.208,0
9,16,1894,80,53,0,0
9,17,1894,73,55,7.112,0
9,18,1894,77,41,0,0
9,19,1894,80,50,0,0
9,20,1894,83,55,0,0
9,21,1894,82,58,19.05,0
9,22,1894,86,66,0,0
9,23,1894,62,46,0,0
9,24,1894,71,45,0,0
9,25,1894,71,46,0,0
9,26,1894,81,55,0,0
9,27,1894,87,59,0,0
9,28,1894,87,59,0,0
9,29,1894,74,52,0,0
9,30,1894,70,38,0,0
10,1,1894,70,49,14.732,0
10,2,1894,74,54,13.97,0
10,3,1894,65,42,0,0
10,4,1894,61,42,0,0
10,5,1894,69,39,0,0
10,6,1894,78,50,3.302,0
10,7,1894,57,46,2.54,0
10,8,1894,60,32,0,0
10,9,1894,69,33,0,0
10,10,1894,71,36,0,0
10,11,1894,70,47,0,0
10,12,1894,71,39,0,0
10,13,1894,66.23,40.36,0,0
10,14,1894,61,39,0,0
10,15,1894,83,49,0,0
10,16,1894,84,54,0,0
10,17,1894,87,51,0,0
10,18,1894,71,57,16.764,0
10,19,1894,82,57,54.864,0
10,20,1894,82,60,0,0
10,21,1894,80,54,1.016,0
10,22,1894,82,50,0,0
10,23,1894,76,54,0,0
10,24,1894,80,46,0,0
10,25,1894,75,62,0,0
10,26,1894,74,40,0,0
10,27,1894,75.76,45,0,0
10,28,1894,55.33,43.73,3.302,0
10,29,1894,42,34,1.524,1.25
10,30,1894,38,34,1.016,0
10,31,1894,50,27,0,0
11,1,1894,53,40,4.572,0
11,2,1894,50,35,14.732,0
11,3,1894,70,31,0,0
11,4,1894,57,35,0,0
11,5,1894,52,30,0,0
11,6,1894,65,31,0,0
11,7,1894,55,45,0,0
11,8,1894,44,33,0,0
11,9,1894,42,30,0,0
11,10,1894,33,20,0,0
11,11,1894,34,12,0,0
11,12,1894,66,34,0,0
11,13,1894,51,35,1.016,0
11,14,1894,57,27,0,0
11,15,1894,73,45,0,0
11,16,1894,30,21,0,0
11,17,1894,41,12,0,0
11,18,1894,48,29,0,0
11,19,1894,38,12,0,0
11,20,1894,62,20,0,0
11,21,1894,52,20,0,0
11,22,1894,51,36,0,0
11,23,1894,53,24,0,0
11,24,1894,56,27,0,0
11,25,1894,67,32,0,0
11,26,1894,75,47,0,0
11,27,1894,50,33,0,0
11,28,1894,38,14,0,0
11,29,1894,39,37,0,0
11,30,1894,37,34,0,0
12,1,1894,40,34,0,0
12,2,1894,33,21,0,0
12,3,1894,43,15,0,0
12,4,1894,53,23,0,0
12,5,1894,61,27,0,0
12,6,1894,58,34,0,0
12,7,1894,68,50,0,0
12,8,1894,55,31,0,0
12,9,1894,54,28,1.27,0
12,10,1894,40,33,10.16,0.25
12,11,1894,37,31,5.842,2
12,12,1894,43,33,0,0
12,13,1894,53,25,0,0
12,14,1894,58,24,0,0
12,15,1894,48,40,8.128,0
12,16,1894,44,32,1.27,0
12,17,1894,50,24,0,0
12,18,1894,51,29,0,0
12,19,1894,63,31,0,0
12,20,1894,60,30,0,0
12,21,1894,57,45,0,0
12,22,1894,47,27,0,0
12,23,1894,48,30,0,0
12,24,1894,44,32,0,0
12,25,1894,30,21,0,0
12,26,1894,43,12,0,0
12,27,1894,27,-5,0,0
12,28,1894,17,-1,0,0
12,29,1894,35,5,0,0
12,30,1894,33,11,0,0
12,31,1894,38,8,0,0
1,1,1895,38,15,0,0
1,2,1895,39,21,0,0
1,3,1895,27,21,0,0
1,4,1895,19,7,0,0
1,5,1895,32,18,1.524,0
1,6,1895,33,25,0,0
1,7,1895,31,16,0,0
1,8,1895,27,-2,0,0
1,9,1895,36,4,0,0
1,10,1895,43,13,0,0
1,11,1895,31,0,0,0
1,12,1895,12,-11,0,0
1,13,1895,28,-1,0,0
1,14,1895,44,12,2.54,0
1,15,1895,38,26,0,0
1,16,1895,46,17,0,0
1,17,1895,38,22,0,0
1,18,1895,59,30,0,0
1,19,1895,65,27,0,0
1,20,1895,70,46,0,0.5
1,21,1895,35,13,12.7,0
1,22,1895,43,19,0,0
1,23,1895,22,10,0,0
1,24,1895,23,5,0,0
1,25,1895,16,12,7.62,5
1,26,1895,18,-5,0,0
1,27,1895,20,4,0,0
1,28,1895,19,4,0,0
1,29,1895,14,5,0,0
1,30,1895,22,-6,0,0
1,31,1895,34,12,0,0.5
2,1,1895,14,-6,1.27,0
2,2,1895,26,-4,0,0
2,3,1895,3,-3,2.54,0
2,4,1895,16,-12,0,0.5
2,5,1895,13,-6,0,0
2,6,1895,27,-6,0,0
2,7,1895,-2,-16,0,5
2,8,1895,13,-16,0,0
2,9,1895,23,2,0,0
2,10,1895,17,5,0,0
2,11,1895,17,2,0,0
2,12,1895,18,10,0,0
2,13,1895,25,5,0,0
2,14,1895,26,11,0,0
2,15,1895,29,7,0,0
2,16,1895,38,10,0,0
2,17,1895,50,24,0.762,0
2,18,1895,45,25,0,0
2,19,1895,45,22,0,0
2,20,1895,57,29,0,0
2,21,1895,40,30,0,0
2,22,1895,54,30,0,0
2,23,1895,56,28,0,0
2,24,1895,67,36,0,0
2,25,1895,60,36,0,0
2,26,1895,50,40,8.89,0
2,27,1895,59,47,0.762,0
2,28,1895,71,41,0,0
3,1,1895,33,21,0,0
3,2,1895,63,19,0,0
3,3,1895,40,12,1.27,0.5
3,4,1895,39,5,0,0
3,5,1895,36,28,0,0
3,6,1895,50,18,0,0
3,7,1895,59,25,0,0
3,8,1895,41,23,0,0
3,9,1895,63,33,0,0
3,10,1895,37,23,0,1.1
3,11,1895,36,22,1.27,0
3,12,1895,41,32,0,0
3,13,1895,36,6,0,0.5
3,14,1895,18,4,0.508,0
3,15,1895,26,13,0.508,0.75
3,16,1895,40,12,0,0
3,17,1895,63,23,0,0
3,18,1895,61,33,0,0
3,19,1895,39,35,2.032,0
3,20,1895,55,27,0,0
3,21,1895,49,21,0,0
3,22,1895,63,25,0,0
3,23,1895,62,44,0,0
3,24,1895,73,41,0,0
3,25,1895,63,37,0,0
3,26,1895,71,32,0,0
3,27,1895,86,47,0,0
3,28,1895,91,38,0,0
3,29,1895,90,48,0,0
3,30,1895,80,64,0.508,0
3,31,1895,64,52,14.732,0
4,1,1895,37,34,5.08,0.25
4,2,1895,58,30,0,0
4,3,1895,66,33,0,0
4,4,1895,77,39,0,0
4,5,1895,71,55,1.524,0
4,6,1895,50,40,1.778,0
4,7,1895,54,38,0.762,0
4,8,1895,56,41,0,0
4,9,1895,75,42,0,0
4,10,1895,76,45,0,0
4,11,1895,84,53,0,0
4,12,1895,72,43,0,0
4,13,1895,80,50,0,0
4,14,1895,75,46,0,0
4,15,1895,71,46,2.54,0
4,16,1895,61,43,5.588,0
4,17,1895,62,41,0,0
4,18,1895,71,39,0,0
4,19,1895,71,41,0,0
4,20,1895,84,45,0,0
4,21,1895,62,47,0,0
4,22,1895,73,40,0,0
4,23,1895,82,48,0,0
4,24,1895,84,50,0,0
4,25,1895,80,49,0,0
4,26,1895,82,45,0,0
4,27,1895,82,56,0,0
4,28,1895,87,54,0,0
4,29,1895,78,56,45.72,0
4,30,1895,86,58,0,0
5,1,1895,81,57,1.27,0
5,2,1895,81,57,0,0
5,3,1895,89,59,15.24,0
5,4,1895,85,55,0,0
5,5,1895,81,58,0,0
5,6,1895,83,53,4.064,0
5,7,1895,89,61,0,0
5,8,1895,94,62,0,0
5,9,1895,94,65,0,0
5,10,1895,74,50,0,0
5,11,1895,67,39,0,0
5,12,1895,72,37,0,0
5,13,1895,64,45,0,0
5,14,1895,72,43,0,0
5,15,1895,71,47,1.524,0
5,16,1895,60,45,0,0
5,17,1895,75,39,0,0
5,18,1895,84,50,0,0
5,19,1895,64,40,2.794,0
5,20,1895,72,39,1.016,0
5,21,1895,71,41,0,0
5,22,1895,74,42,0,0
5,23,1895,77,44,0,0
5,24,1895,75,51,1.27,0
5,25,1895,75,52,0,0
5,26,1895,79,45,0,0
5,27,1895,88,57,0,0
5,28,1895,92,68,0,0
5,29,1895,83,69,0,0
5,30,1895,84,62,12.192,0
5,31,1895,84,62,5.588,0
6,1,1895,87,67,0,0
6,2,1895,88,70,0,0
6,3,1895,86,60,8.636,0
6,4,1895,76,49,0,0
6,5,1895,83,52,0,0
6,6,1895,87,54,0,0
6,7,1895,87,59,0,0
6,8,1895,88,60,0,0
6,9,1895,80,63,18.288,0
6,10,1895,82,63,29.464,0
6,11,1895,82,65,6.35,0
6,12,1895,84,59,10.414,0
6,13,1895,89,56,0,0
6,14,1895,84,65,0,0
6,15,1895,83,63,0,0
6,16,1895,83,68,0,0
